business_id,class1,class2,class3,class4,class5,class6,class7,class8,class9
lbf4n,0,0,1,1,0,1,1,0,1
lbhij,0,0,0,1,0,1,0,0,1
lbkt7,0,0,0,1,0,1,1,0,1
lbms5,0,0,1,1,0,1,1,0,1
lbpfd,0,0,1,1,0,1,1,0,1
lbsba,0,0,1,1,0,1,1,0,1
lbtbf,0,1,1,0,0,1,1,0,1
lbuef,0,1,1,0,1,1,1,0,0
lbxpi,0,0,0,1,0,1,1,0,1
lc5b7,0,0,1,1,0,1,1,0,1
lc5bd,1,0,0,0,0,0,0,0,1
lc5wu,0,0,1,1,1,1,1,0,1
lc63j,0,0,1,1,0,1,1,0,1
lcqu1,0,1,1,1,0,1,1,0,0
lcrxl,0,1,1,1,1,1,1,1,0
ld4ao,0,1,1,1,1,1,1,1,0
ldalw,0,0,0,0,0,1,1,0,0
ldivt,0,1,1,1,0,1,1,0,0
ldjn7,0,1,1,0,0,1,1,0,0
ldmul,0,0,0,1,0,1,1,0,1
ldmy7,0,0,1,1,0,1,1,0,1
ldo5p,0,0,1,0,0,1,1,0,1
ldt7v,0,0,0,0,0,1,1,0,1
lduri,0,1,1,1,0,1,1,0,0
ldvya,0,0,1,1,1,1,1,1,0
le0yq,0,0,0,1,0,1,1,0,1
leanc,0,0,1,1,0,1,1,0,1
leb5c,0,0,1,1,0,1,1,0,0
leesd,0,0,0,1,0,1,1,0,1
lefpt,0,0,1,1,0,1,1,0,1
lehny,0,0,1,1,0,1,1,0,1
lehsw,0,0,1,1,0,1,1,0,1
leoi3,0,0,1,1,0,1,1,0,1
lesy6,0,0,1,1,0,1,1,0,1
leyod,0,0,1,1,0,1,1,0,0
lf2vr,0,0,1,1,0,1,1,0,1
lf34d,0,0,1,1,0,1,1,0,0
lfj85,0,0,1,1,0,1,1,1,1
lfpn7,0,1,1,0,0,1,1,0,0
lfpow,0,0,1,1,1,1,1,0,0
lfxjn,0,1,1,0,0,1,1,0,1
lg9rx,0,0,1,1,0,1,1,0,0
lga5i,0,0,1,1,0,1,1,0,1
lgb2w,0,0,0,1,0,1,1,0,1
lgbov,0,0,1,1,1,1,1,0,0
lgcrl,0,1,1,1,0,1,1,0,0
lghd3,0,1,1,1,0,1,1,0,1
lgtp4,0,0,1,1,0,1,1,0,1
lgydb,0,0,1,1,0,1,1,0,1
lh8vt,1,1,0,1,0,1,1,0,1
lhb8s,0,0,1,1,0,1,1,0,1
lho3s,0,1,1,0,1,1,1,1,0
lhq8n,0,0,1,1,0,1,1,0,1
lhqky,0,1,1,1,0,1,1,0,1
lhtgt,0,0,1,1,0,1,1,0,1
lhufj,0,0,0,1,0,1,1,0,1
lhz29,0,1,0,1,1,1,1,0,1
li0ds,0,0,1,1,0,1,1,0,1
li22x,0,0,1,1,0,1,1,0,1
lidre,0,0,0,1,0,1,1,0,1
lif07,0,1,1,1,0,1,1,1,0
lifx3,0,0,1,1,0,1,1,0,1
limkp,0,0,1,1,0,1,1,0,0
limuk,0,0,0,1,0,1,1,0,1
liv8u,0,0,1,1,1,1,1,1,0
lj3kq,0,1,1,1,0,1,1,0,1
ljcyu,0,0,1,0,1,1,1,0,0
ljd8n,0,0,1,1,0,1,1,0,1
ljg7l,0,0,1,1,0,1,1,0,0
ljjg3,0,0,1,1,0,1,1,0,0
ljr1l,0,1,1,1,0,1,1,0,1
ljr6c,0,0,0,0,0,1,1,1,0
ljs20,0,0,1,1,0,1,1,0,1
lju5j,0,0,1,1,0,1,1,0,1
ljwla,0,0,1,0,0,1,1,0,0
lk567,0,0,0,0,0,1,1,0,1
lk5t8,0,0,1,1,0,1,1,0,1
lk6uf,0,0,1,1,0,1,1,0,1
lkmbh,0,1,1,0,0,1,1,0,0
lkmih,0,0,0,1,0,1,0,0,1
lkqk1,0,0,1,1,0,1,1,0,1
lkrws,0,1,1,1,0,1,1,0,0
lkuh0,0,0,1,1,0,1,1,0,1
lkv24,0,1,1,1,1,1,1,0,0
lkw5n,0,0,0,1,0,1,1,0,0
ll1xu,0,0,1,1,0,1,1,0,0
ll5tf,0,1,1,1,0,1,1,0,0
ll6tn,0,0,1,1,0,1,1,0,1
ll7ov,0,0,0,1,0,1,1,0,1
lldi9,0,0,0,1,0,0,0,0,1
llfai,0,0,1,1,0,1,1,0,1
lligq,0,0,1,1,0,1,1,0,1
lljop,0,0,1,1,0,1,1,0,1
llk07,0,0,1,1,0,1,1,0,1
llkau,0,0,0,1,0,1,1,0,1
llkmu,0,0,0,1,0,1,0,0,1
llru4,0,0,1,1,0,1,1,0,0
lly3a,0,0,1,1,0,1,1,0,0
lm320,0,0,1,1,0,1,1,0,1
lm720,0,0,1,1,0,1,1,0,1
lmaar,0,1,1,0,0,1,1,0,0
lmcop,0,0,1,1,1,1,1,1,1
lmg58,0,1,1,1,0,1,1,0,0
lmkb2,0,1,1,1,0,1,1,0,1
lmmmg,0,0,1,1,0,1,1,0,1
lmu5u,0,0,0,0,0,1,1,0,1
lmw3t,0,0,1,1,0,1,1,0,1
lmzuw,1,0,0,0,0,0,1,0,1
ln04w,0,1,1,1,1,1,1,0,1
ln229,0,0,1,1,0,1,1,0,1
ln3g5,0,0,1,1,0,1,1,0,1
lngjc,0,0,0,0,0,0,1,0,1
lns87,0,0,1,0,0,1,1,0,0
lo0sw,0,0,1,1,1,1,1,1,0
lo4ks,0,0,1,1,0,1,1,0,1
lo6zq,0,1,1,1,0,1,1,0,0
lo935,0,0,1,1,0,1,1,0,1
locg1,0,0,1,1,0,1,1,0,0
loeqx,0,0,1,1,0,1,1,0,0
log0a,0,1,1,0,0,1,1,0,0
lowfz,0,0,1,1,0,1,1,0,1
lox99,0,0,1,1,0,1,1,0,0
lp16e,0,0,1,1,0,1,1,0,0
lp4u4,0,0,0,1,0,1,1,0,1
lp58t,0,0,1,1,0,1,1,0,1
lp7dy,0,0,1,1,0,1,1,0,1
lpl1v,0,1,1,1,1,1,1,1,0
lpoxj,0,0,1,0,0,1,1,0,1
lpsyk,0,0,0,1,0,1,1,1,1
lptg4,0,0,1,1,0,1,1,0,1
lpv4u,0,0,0,1,0,0,0,0,1
lq054,0,0,1,1,0,1,1,0,1
lq2fl,0,0,1,1,0,1,1,0,1
lq3wd,0,1,1,1,0,1,1,0,0
lqaa3,0,0,1,1,0,1,1,0,1
lqd3k,0,0,0,1,0,1,1,0,1
lqfo2,0,0,1,1,0,1,1,0,1
lqftc,0,1,1,1,1,1,1,1,0
lqjs0,0,0,1,0,1,1,1,0,0
lqswi,0,0,0,1,0,0,0,0,1
lqxua,0,0,1,1,0,1,1,0,1
lr2l3,0,0,0,1,0,1,1,0,1
lr37v,0,0,1,1,0,1,1,0,1
lr95y,0,1,1,1,0,1,1,0,0
lrexs,0,0,1,1,0,1,1,0,1
lrmxt,0,0,1,1,0,1,1,0,1
lrn6j,0,1,0,1,0,1,0,0,1
lrv1f,0,0,1,1,1,1,1,0,1
lry5w,0,1,1,1,1,1,1,0,0
ls517,0,0,1,1,0,1,1,0,1
ls5j7,0,0,1,1,0,1,1,0,1
ls8tq,0,0,0,1,0,1,1,0,1
lsagp,0,0,1,1,0,1,1,0,0
lss4d,0,0,1,1,0,1,1,0,1
lst5a,0,0,1,1,0,1,1,0,1
lsvhf,0,1,1,1,0,1,1,1,0
lt5kh,0,0,0,1,0,1,1,0,1
lt6j5,0,0,1,1,0,1,1,0,1
ltl1r,0,0,1,1,0,1,1,1,0
ltnk9,0,0,0,1,0,1,1,0,0
ltpmu,0,0,1,1,0,1,1,0,1
ltyvi,0,0,1,1,0,1,1,0,0
lu0jx,0,0,1,1,0,1,1,0,0
lu8vt,0,0,0,1,0,0,1,0,1
lucxh,0,0,1,1,0,1,1,0,1
luds9,0,0,1,1,0,1,1,0,0
lue0a,0,0,0,1,0,1,0,0,1
lug93,0,0,0,1,0,1,1,0,0
luhz1,0,0,0,1,0,0,0,0,1
lulc9,0,0,0,1,0,0,0,0,1
lupq9,0,0,1,1,0,1,1,0,1
luyce,0,0,1,1,0,1,1,0,1
lv3th,0,0,1,1,0,1,1,0,1
lvagv,0,0,0,1,0,0,1,0,1
lvat9,0,0,0,1,0,1,0,0,1
lvdol,0,0,1,1,0,1,1,0,1
lvjbh,0,0,1,1,0,1,1,0,1
lvuvy,0,0,1,1,0,1,1,0,0
lvwat,0,0,1,1,0,1,1,1,1
lvy0h,0,0,1,0,0,1,1,0,1
lw0bg,0,1,1,0,0,1,1,0,0
lw1da,0,0,1,1,0,1,1,0,1
lw77s,0,1,1,1,0,1,1,0,0
lwcfs,0,0,0,1,0,0,1,0,0
lwd5o,0,0,1,1,0,1,1,0,1
lwlus,0,0,1,1,0,1,1,0,1
lwn8f,0,0,0,1,0,1,1,0,1
lwux5,0,0,1,1,0,1,1,0,1
lx064,0,0,1,1,0,1,1,0,0
lxfta,0,0,0,1,0,1,1,1,1
lxghk,0,0,1,1,0,1,1,0,1
lxir3,0,0,0,1,0,1,1,0,1
lxm5g,0,0,0,1,0,0,0,0,1
lxm5p,0,0,1,1,0,1,1,0,1
lxpxe,0,1,1,1,1,1,1,0,0
lxz32,0,0,1,1,0,1,1,0,1
lybgn,0,0,0,1,0,1,1,0,0
lyc0b,0,0,1,1,0,1,1,0,1
lydza,0,0,0,0,0,0,1,0,1
lykvs,0,1,1,1,1,1,1,0,1
lyqcw,0,0,1,1,0,1,1,0,1
lyun7,0,1,1,0,1,1,1,1,0
lyx1t,0,1,1,1,1,1,1,1,0
lyzb6,0,0,0,1,0,1,1,0,1
lz1v5,0,0,1,1,0,1,0,0,1
lz2uy,0,0,0,1,0,1,1,0,1
lz40p,0,1,1,0,0,1,1,1,0
lz7oe,1,0,0,0,0,0,0,0,1
lzf0i,0,0,0,1,0,0,0,0,1
lzfng,0,0,1,1,0,1,1,0,1
lzh7e,0,0,1,1,0,1,1,0,1
lzql7,0,0,1,1,0,1,1,1,1
lzxe9,0,0,1,1,0,0,1,0,1
m00aw,0,0,1,1,1,1,1,0,1
m02z2,0,0,0,0,0,1,1,0,1
m06bt,0,0,0,1,0,1,1,0,1
m0cs9,0,0,0,1,0,1,1,0,1
m0d4w,0,0,0,1,0,1,1,0,1
m100r,0,1,1,1,0,1,1,0,1
m10au,0,0,0,1,0,1,1,0,1
m151t,0,1,1,1,1,1,1,1,0
m16ri,0,0,1,1,0,1,1,0,1
m1bod,0,0,1,1,1,1,1,0,1
m1gel,0,0,1,1,0,1,1,0,1
m1ihb,0,0,0,1,0,1,0,0,1
m1nb9,0,0,1,1,0,1,1,0,1
m1oox,0,0,1,1,0,1,1,0,1
m1ukt,0,0,1,1,0,1,1,0,0
m234u,0,1,1,1,0,1,1,0,0
m27fj,0,0,1,1,0,1,1,0,0
m2o2w,0,0,0,1,0,0,0,0,1
m2o39,0,1,1,1,1,1,1,1,0
m2qvx,1,0,0,0,0,1,0,0,1
m2yfc,0,0,1,1,0,1,1,0,1
m30of,0,0,1,1,0,1,1,1,1
m32wt,1,0,0,1,0,1,1,0,1
m34k1,0,0,0,1,0,1,0,0,1
m35qr,0,0,1,1,0,1,1,1,1
m3as8,0,0,1,1,0,1,1,0,1
m3d9j,0,1,1,0,0,1,1,1,0
m3hp0,0,0,1,1,0,1,1,0,1
m3hq3,0,0,0,1,0,0,0,0,1
m3i32,0,0,0,1,0,1,0,0,1
m3ktq,0,0,1,1,0,1,1,0,1
m3oa3,0,0,1,1,1,1,1,0,0
m3plu,0,0,1,1,0,1,1,0,0
m3s1l,1,1,1,0,0,1,1,0,0
m3v0x,1,1,1,0,0,1,1,0,1
m3x3o,0,1,1,1,1,1,1,0,1
m3x7j,0,0,0,1,0,1,1,0,0
m3y23,0,0,1,0,0,1,1,0,0
m44j2,0,0,1,1,0,1,1,0,1
m4bj2,0,0,1,1,1,1,1,0,0
m4c1o,0,1,1,0,1,1,1,0,1
m4dhm,0,0,1,1,0,1,1,0,1
m4fa6,0,1,1,1,1,1,1,0,1
m4m32,0,0,0,0,0,1,1,0,1
m4nod,0,0,1,1,0,1,0,0,1
m4p9b,0,1,1,1,1,1,1,1,0
m4rhy,0,0,1,1,0,1,1,0,0
m52p1,0,0,0,1,0,1,1,0,1
m5biw,0,0,1,1,1,1,1,0,0
m5fio,0,0,1,1,1,1,1,0,0
m5n0w,0,0,1,1,0,1,1,0,0
m5n21,0,0,1,0,0,1,1,0,1
m5nby,1,0,0,1,0,0,0,0,1
m5urp,0,0,1,1,1,1,1,0,1
m5zve,0,0,1,1,0,1,1,0,1
m6k04,0,0,1,1,0,1,1,0,0
m70cu,0,0,1,1,0,1,1,0,1
m71ch,0,0,1,1,0,1,1,0,1
m735j,0,0,0,1,0,1,0,0,1
m7526,0,0,1,1,0,1,1,0,0
m7d3q,0,0,1,1,0,1,1,0,1
m7f0e,0,1,1,0,0,1,1,0,1
m7flz,0,0,1,1,0,1,1,0,1
m7gi0,0,0,1,1,0,1,1,0,1
m7ll2,0,0,1,1,0,1,1,0,1
m7lpd,1,0,0,1,0,0,1,0,1
m7nlr,0,1,1,1,1,1,1,0,0
m7puc,0,0,1,1,0,1,1,0,0
m80lj,0,0,1,1,0,1,1,0,1
m841a,0,1,1,1,1,1,1,1,0
m85at,0,1,1,0,1,1,1,0,0
m86e5,0,0,1,1,0,1,1,0,1
m887c,0,0,0,0,0,1,1,0,1
m8aov,0,0,1,1,0,1,1,0,0
m8cmn,0,0,1,0,0,1,1,1,0
m8gil,0,0,1,1,0,1,1,0,1
m8kea,0,0,1,1,0,1,1,0,1
m8p0v,0,0,1,1,0,1,1,0,1
m8u3l,0,1,1,0,0,1,1,0,0
m8uws,0,0,1,1,0,1,1,0,1
m93u4,0,0,0,0,0,1,1,0,1
m9glp,0,0,1,1,1,1,1,0,1
m9pys,0,0,1,1,0,1,1,0,1
m9u51,0,0,1,1,0,1,1,1,1
m9uqh,0,0,0,1,0,0,1,0,1
m9yix,0,0,1,1,1,1,1,0,1
mae66,0,0,1,1,0,1,1,0,1
mafdd,1,0,0,1,0,0,0,0,1
mahdr,0,0,0,1,0,1,1,0,0
mai4q,0,1,1,0,1,1,1,1,0
mai9b,0,0,1,0,1,1,1,0,0
mappr,0,0,1,0,0,1,1,0,1
maqch,0,0,0,1,0,1,1,0,1
mat9f,0,0,1,1,0,1,1,0,1
matci,0,0,1,0,0,1,1,0,1
mb3j7,0,1,1,1,1,1,1,0,0
mb3yc,0,0,1,1,0,1,1,0,0
mb9wi,0,0,1,1,0,1,1,0,1
mbav7,0,0,1,1,0,1,1,0,1
mbnih,0,0,0,1,0,1,1,0,0
mbpr2,0,0,1,1,0,1,1,0,1
mbtw2,0,0,0,1,0,1,1,0,1
mbx18,0,0,1,1,0,1,1,0,1
mc3an,0,0,1,1,0,1,1,0,1
mc45q,0,0,1,1,0,1,1,0,1
mc8w6,0,1,0,1,1,1,1,1,0
mctf7,0,1,1,0,1,1,1,1,0
md3rr,0,0,1,1,0,1,1,0,1
md7dd,0,0,1,0,0,1,1,0,1
md88l,0,0,1,1,0,1,1,0,0
md8ms,0,0,0,1,1,1,0,0,1
mdca6,0,0,0,1,0,1,1,0,1
mdmlm,0,0,1,1,1,1,1,1,1
mdp1u,0,0,0,1,1,1,1,0,1
mdqbk,0,1,1,1,1,1,1,0,0
mdsyk,0,0,1,0,0,1,1,0,1
mdvfa,0,1,1,1,0,1,1,1,0
me151,0,0,0,1,0,1,0,0,1
med7r,0,0,1,1,0,1,1,0,0
mejcc,0,0,1,0,0,1,1,0,1
mepti,0,0,1,1,0,1,1,0,1
mex1e,0,0,1,0,0,1,1,0,1
meye3,0,0,1,1,0,1,1,0,1
meyu3,0,1,1,0,1,1,1,0,1
mezx7,0,0,1,1,0,1,1,0,0
mf1v0,0,0,1,1,0,1,1,0,0
mf76d,0,0,1,1,0,1,1,0,0
mfd67,0,0,1,1,0,1,1,0,1
mfemk,0,0,0,0,0,0,1,0,1
mfmpd,0,0,1,1,0,0,1,0,1
mfnhp,0,0,1,1,0,1,1,0,1
mfr85,0,0,1,1,1,1,1,1,0
mfzfg,0,0,1,1,0,1,1,0,1
mg5p6,0,1,1,1,1,1,1,1,0
mgasy,1,1,0,1,0,1,1,0,1
mgayx,0,0,1,0,0,1,1,0,0
mghdw,0,0,1,1,1,1,1,0,1
mgio2,0,0,1,0,0,1,1,0,0
mgnlt,0,1,1,1,1,1,1,1,0
mgwh6,0,0,1,0,0,1,1,0,1
mh68d,0,0,0,1,0,1,1,0,1
mh6pe,0,0,1,0,0,1,1,0,0
mh826,0,0,1,1,0,1,1,0,0
mhc9h,0,1,1,1,1,1,1,0,0
mhmsg,0,0,1,1,0,1,1,0,1
mhod8,0,0,1,1,0,1,1,0,1
mhucd,0,0,0,1,0,1,1,0,1
mhvjb,0,0,0,1,0,0,1,0,1
mhyav,0,0,0,1,0,1,1,0,1
mi7dc,1,0,0,1,0,0,0,0,1
mioem,0,0,0,1,0,1,1,0,1
miqja,0,1,1,0,0,1,1,1,0
mj0ki,0,0,1,1,0,1,1,0,1
mj1w7,0,1,1,0,0,1,1,0,1
mj2cx,0,0,1,1,0,1,1,0,1
mj5o0,0,0,1,1,0,1,1,0,0
mj5s7,0,0,1,1,0,1,1,0,0
mjjf8,0,0,1,1,1,1,1,0,1
mjmxf,1,0,1,0,0,1,1,0,1
mjpb3,0,0,0,1,0,1,1,0,1
mjptr,0,0,1,1,0,1,1,1,1
mjtet,0,0,1,1,0,1,1,0,1
mjxve,1,1,1,0,0,1,1,0,1
mk0jl,0,0,1,1,0,1,1,0,1
mk1pj,1,1,0,1,0,0,0,0,1
mk7oh,0,0,1,1,0,1,1,0,1
mkf0a,0,0,1,1,0,1,1,0,1
mkmli,0,0,1,1,0,1,1,0,1
mkn6y,0,0,1,1,0,1,1,0,1
mkqqa,0,0,1,0,0,1,1,0,1
ml0e0,0,1,1,1,1,1,1,1,1
ml18l,0,0,1,0,0,1,1,0,0
ml1u5,0,0,1,1,0,1,1,0,1
ml29n,0,0,0,1,0,1,0,0,1
ml2ih,0,1,1,1,0,1,1,0,1
ml3oz,0,0,1,1,0,1,1,1,1
ml857,0,0,1,1,0,1,1,0,0
mla4y,1,0,0,1,0,0,0,0,1
mlnz1,0,0,0,1,0,1,1,0,0
mly1r,0,0,1,1,0,1,1,0,1
mlyd7,0,0,1,1,0,1,1,0,1
mm6dj,0,0,1,0,0,1,1,0,1
mm8kq,0,0,1,1,0,1,1,1,1
mma6a,0,0,1,1,0,1,1,1,1
mmbco,0,0,0,1,0,1,1,0,1
mmilw,0,0,1,1,0,1,1,0,1
mmj98,0,0,0,1,0,1,0,0,1
mn19k,0,0,0,1,0,0,1,0,1
mn3jp,1,0,0,1,0,1,0,0,1
mnc6a,0,1,1,0,0,1,1,0,1
mnevz,1,0,0,1,0,0,0,0,1
mngj2,0,1,1,1,1,1,1,0,0
mntqs,0,0,0,1,0,1,1,0,1
mo4vw,0,0,1,1,0,1,1,0,0
mo8n6,0,0,1,1,0,1,1,0,1
modil,0,0,0,1,1,1,1,0,0
mofvt,0,0,1,1,0,1,1,0,1
moip6,0,0,1,1,0,1,1,0,1
mot58,0,0,1,0,0,1,1,0,0
mowuu,0,0,1,0,0,1,1,0,0
moxxi,0,0,1,1,1,1,1,1,0
mp068,0,0,1,1,0,1,1,0,1
mp3jf,0,0,1,1,0,1,1,0,1
mp59q,0,0,1,1,0,1,1,0,1
mp887,0,0,1,0,0,1,1,0,0
mpdd0,0,0,1,1,0,1,1,0,0
mpw3t,0,0,1,0,0,1,1,0,1
mpzlm,0,0,1,1,0,1,1,1,0
mq0t0,0,0,1,1,0,1,1,0,1
mq3if,0,1,1,1,0,1,1,0,0
mq6v2,0,0,1,1,0,1,1,0,1
mqamr,0,0,1,1,0,1,1,0,0
mqgem,0,0,1,1,0,1,1,0,1
mqm1v,0,0,1,1,0,1,1,0,1
mqofy,0,1,1,1,0,1,1,1,0
mqqp3,0,0,1,0,0,1,1,0,0
mr9gc,0,0,0,1,0,0,0,0,1
mr9od,0,0,1,1,0,1,1,0,1
mradw,0,0,0,1,0,1,1,0,1
mrljr,0,0,1,0,1,1,1,0,1
mrls2,0,1,1,0,0,1,1,1,0
mrmmo,0,1,1,1,0,1,1,0,0
mrqiz,0,0,1,1,0,1,1,0,1
mrqkp,0,0,1,1,0,1,1,0,1
mrwq6,0,0,0,1,0,1,1,0,1
mrwrj,0,1,1,1,0,1,1,0,1
mryv1,0,1,0,0,0,1,1,0,1
ms3tn,0,0,1,1,0,1,1,0,1
msed5,0,0,0,1,0,0,1,0,1
mshuq,1,0,0,1,0,0,0,0,1
mskn5,0,0,1,1,0,1,1,0,1
msu54,0,0,1,1,0,1,1,0,1
mt30s,0,0,0,1,0,1,1,0,1
mt6mq,0,0,1,0,0,1,1,0,1
mtf7l,0,0,0,1,0,0,0,0,1
mti66,0,0,1,1,1,1,1,0,0
mtjdh,0,0,0,1,1,1,1,0,0
mtrrd,0,0,1,0,0,1,1,0,1
mtxet,0,0,1,1,0,1,1,1,0
mu2kj,0,1,1,1,0,1,1,1,0
mu9kz,0,0,0,0,0,0,1,0,1
muevy,0,0,1,1,0,1,1,0,1
mufl4,0,0,1,1,0,1,1,0,1
mur4p,0,1,1,1,0,1,1,1,1
mux26,0,0,1,1,0,1,1,0,0
mux57,0,0,1,1,0,1,1,0,0
muxpp,0,0,0,0,0,1,1,0,1
muzyo,0,0,0,1,0,1,1,0,1
mv9j3,0,0,1,1,0,1,1,0,0
mvbrw,0,0,1,1,1,1,1,1,0
mveb7,0,0,1,1,0,1,1,0,1
mvgrb,0,0,1,1,0,1,1,0,0
mvp9w,0,1,1,0,1,1,1,0,0
mvw0c,0,0,1,1,0,1,1,1,1
mw80d,0,0,1,1,0,1,1,0,1
mwei0,0,0,0,1,1,1,1,0,1
mwepm,0,0,0,0,0,1,1,0,1
mwhfw,0,0,1,1,0,1,1,0,0
mwqjo,0,0,1,1,0,1,1,0,1
mwykh,0,0,0,1,0,1,0,0,1
mwzf3,0,0,1,1,0,1,1,0,1
mxc5l,0,1,1,1,0,1,1,0,0
mxnzo,0,1,1,1,0,1,1,1,1
mxqcd,0,0,0,1,1,1,1,0,1
mxuxs,0,1,1,1,0,1,1,0,1
my0h8,0,0,0,1,0,1,1,0,1
my1jn,0,0,1,0,0,1,1,0,1
my3m0,0,0,1,0,1,1,1,0,0
my6h2,0,0,1,1,0,1,1,0,1
myegg,0,0,1,1,0,1,1,0,1
mylhd,0,0,1,1,0,1,1,0,1
myloy,0,1,1,1,1,1,1,0,0
myqb6,0,0,1,1,1,1,1,0,0
myy4o,0,1,1,0,1,1,1,0,0
myzbz,0,1,1,1,1,1,1,0,0
mz0ag,0,1,1,1,1,1,1,1,0
mz2r9,1,0,0,0,0,0,0,0,1
mz9tr,0,0,1,1,0,1,1,0,1
mzaw3,0,0,1,1,0,1,1,0,1
mze01,1,0,0,1,0,0,0,0,1
mzjup,0,0,1,1,0,1,1,0,0
mzl18,0,0,0,1,0,1,1,0,1
mzlik,0,0,0,1,0,1,0,0,1
mzvzm,0,0,1,1,0,1,1,0,0
mzwiq,0,0,1,1,0,1,1,0,1
mzxy4,1,0,0,0,0,0,0,0,1
n03rt,0,0,1,1,1,1,1,0,1
n0bd4,0,0,0,0,0,0,1,0,1
n0ds0,0,0,1,1,0,1,1,0,1
n0oy3,0,0,1,1,0,1,0,0,1
n0qfz,1,0,0,1,0,0,0,0,1
n0sy3,0,1,1,0,0,1,1,0,1
n15hd,0,0,1,1,0,1,1,0,1
n17ba,0,0,1,1,0,1,1,0,1
n1clm,1,0,0,1,0,0,0,0,1
n1qgm,0,0,0,1,0,0,1,0,1
n1wgr,0,1,1,1,1,1,1,0,1
n1x6q,0,0,1,1,0,1,1,0,1
n20b6,0,0,1,1,0,1,1,0,1
n20f2,0,0,1,1,0,1,1,0,1
n27c4,0,1,1,1,1,1,1,0,1
n2806,0,0,1,1,0,1,1,0,1
n2ey7,1,0,0,0,0,0,0,0,1
n2fir,0,0,1,1,0,1,1,0,1
n2nr6,0,0,0,1,0,1,1,0,1
n2p8z,0,1,1,0,1,1,1,0,1
n2qjg,0,0,0,1,0,1,1,0,1
n2vw3,0,0,0,1,0,1,1,0,1
n2ws7,0,0,1,1,0,1,1,0,1
n2wsa,1,0,0,1,0,0,0,0,1
n31px,0,0,1,1,0,1,1,0,1
n35kq,1,1,1,1,0,1,1,0,1
n36hy,0,0,0,1,0,1,1,0,1
n39w3,0,0,1,1,0,1,1,0,1
n3eg2,0,0,1,1,0,1,1,0,0
n3moy,0,1,1,1,1,1,1,1,0
n3tzw,0,0,0,1,0,1,1,0,0
n4054,0,0,0,1,0,1,1,0,1
n40o7,0,0,1,1,0,1,1,0,1
n44pw,1,0,0,1,0,0,0,0,1
n46yf,0,0,0,1,0,0,0,0,1
n4d2x,0,1,1,1,0,1,1,0,1
n4kqz,0,0,1,1,0,1,1,0,1
n4xs1,0,0,1,1,0,1,1,0,0
n4yck,0,1,1,1,0,1,1,0,0
n4zcn,0,0,1,1,0,1,1,0,1
n57og,0,0,0,1,0,1,1,0,1
n5nvb,0,0,1,1,0,1,1,0,1
n5qxd,0,0,1,1,0,1,1,0,1
n5s93,0,0,0,0,0,1,1,0,1
n5se5,1,0,0,1,0,0,0,0,1
n64hb,0,1,1,0,1,1,1,1,0
n653d,0,0,1,1,0,1,1,0,1
n6jsp,0,0,1,1,0,1,1,0,1
n6ok4,0,0,1,1,1,1,1,0,1
n6w0c,0,1,1,0,0,1,1,0,1
n6y6t,0,0,1,1,0,1,1,0,1
n70rs,0,0,1,1,0,1,1,0,1
n717d,0,0,1,1,0,1,1,0,1
n71z1,0,0,0,1,0,0,0,0,1
n75hq,0,1,1,0,1,1,1,0,0
n781c,0,1,1,1,1,1,1,1,1
n79ki,0,0,1,1,0,1,1,0,1
n7ef6,0,0,1,1,0,1,1,0,1
n7fmw,0,0,1,1,1,1,1,0,1
n7n1j,0,0,1,0,0,1,1,0,1
n7vvq,0,0,1,1,0,1,1,0,1
n7yjz,0,1,1,1,0,1,1,0,0
n7zwx,0,0,1,1,0,1,1,0,1
n8pee,0,0,0,0,0,1,1,0,1
n8tv1,0,0,0,0,0,0,1,0,1
n98x2,0,0,1,1,1,1,1,1,0
n99ey,0,0,1,1,0,1,1,0,0
n9j1z,0,0,0,1,0,0,1,0,1
n9ozp,0,0,1,1,0,1,1,0,1
n9y7q,0,0,1,1,0,1,1,0,1
na2ma,0,0,0,1,0,0,0,0,1
na5pf,1,0,0,0,0,0,0,0,1
nacxz,0,0,1,1,0,1,1,1,1
nah5b,0,0,1,1,0,1,1,0,1
nahaj,1,0,1,1,0,1,0,0,0
napmj,0,1,1,0,0,1,1,0,0
natlu,0,1,1,1,0,1,1,0,0
nb0qw,0,1,1,1,0,1,1,0,0
nb7o6,0,0,0,1,0,0,0,0,1
nbb3a,0,0,1,1,0,1,1,0,1
nbgnn,0,0,0,1,0,0,1,0,1
nbmqn,0,0,1,1,0,1,1,0,0
nbpt5,0,1,0,1,0,1,1,0,0
nbq9z,0,0,1,1,0,1,1,0,1
nbzdz,0,0,1,1,0,1,1,0,1
nc7n2,0,0,1,1,0,1,1,0,0
ncl78,0,1,1,1,1,1,1,1,0
ncmfq,0,0,1,1,0,1,1,0,1
ncsd7,0,0,1,1,0,1,1,0,1
ncu4c,0,0,1,1,0,1,1,0,0
ncvdw,1,0,0,0,0,0,1,0,1
ndc9w,0,0,1,1,0,1,1,0,1
ndh3w,0,0,1,1,0,1,1,1,1
ndlcp,0,0,1,1,0,1,1,0,1
ndoyy,0,0,1,0,1,1,1,0,0
ndvga,0,0,1,1,0,1,1,0,1
ndwla,0,0,1,1,0,1,1,0,1
ndxxj,0,0,1,1,1,1,1,1,1
ndzw7,0,0,1,1,0,1,1,0,1
